user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
200863,2013-05-22 16:42:30,2,16:00:00,41,50,1,1,1,2013-05-26 17:50:30,0
127933,2013-06-06 17:42:59,3,17:00:00,31,36,0,1,0,,0
233385,2013-02-23 15:28:32,5,15:00:00,28,12,0,1,0,,0
23306,2013-06-30 14:39:53,6,14:00:00,21,42,0,0,1,2013-06-30 14:40:30,0
286703,2012-12-22 13:53:42,5,13:00:00,26,4,0,0,0,,0
203193,2012-12-16 06:49:30,6,06:00:00,25,16,0,0,0,,1
112721,2013-04-13 23:12:04,5,23:00:00,48,47,0,1,0,,0
53596,2013-02-14 23:25:32,3,23:00:00,53,13,0,0,1,2013-02-14 23:28:06,0
124230,2013-03-24 22:52:42,6,22:00:00,28,15,0,0,1,2013-05-29 04:05:06,1
229047,2013-06-30 16:31:35,6,16:00:00,28,8,0,0,1,2013-06-30 18:15:01,0
136619,2013-04-01 11:45:32,0,11:00:00,31,25,0,0,1,2013-05-22 18:08:00,0
116811,2013-02-21 03:16:41,3,03:00:00,18,33,0,1,1,2013-02-21 03:20:08,0
305867,2012-12-27 22:09:11,3,22:00:00,42,66,0,0,1,2012-12-27 22:12:11,0
170136,2013-07-09 07:09:06,1,07:00:00,24,22,0,0,1,2013-07-09 07:13:45,0
250278,2013-04-30 18:24:32,1,18:00:00,22,45,1,1,0,,0
285027,2013-03-26 10:33:46,1,10:00:00,43,17,0,0,1,2013-03-26 10:37:04,1
73851,2013-03-05 21:41:24,1,21:00:00,50,14,0,0,1,2013-03-05 21:46:13,1
232465,2013-05-05 23:17:27,6,23:00:00,46,16,0,0,0,,0
188772,2013-05-23 18:28:41,3,18:00:00,39,34,1,0,1,2013-05-23 23:47:38,0
108952,2012-12-31 23:07:27,0,23:00:00,41,44,0,0,0,,0
198468,2013-06-29 17:04:15,5,17:00:00,49,13,0,0,1,2013-07-08 08:17:50,0
32801,2013-06-16 10:46:26,6,10:00:00,25,16,0,0,1,2013-06-20 14:10:07,0
238005,2013-06-06 13:06:06,3,13:00:00,45,21,0,1,0,,0
199158,2012-12-26 16:25:21,2,16:00:00,24,29,0,0,0,,0
271226,2012-12-29 16:52:19,5,16:00:00,33,11,1,0,1,2012-12-29 16:57:39,0
281508,2013-02-22 11:33:38,4,11:00:00,50,3,0,0,1,2013-02-23 15:45:45,1
306524,2013-02-10 03:46:58,6,03:00:00,29,6,0,0,0,,0
175259,2012-11-30 15:00:00,4,15:00:00,24,44,1,0,1,2013-07-07 16:11:18,0
297186,2012-12-28 18:41:37,4,18:00:00,47,18,0,1,0,,0
155878,2013-01-31 10:12:05,3,10:00:00,26,10,0,1,1,2013-01-31 10:13:02,0
182135,2012-12-08 23:52:28,5,23:00:00,44,9,0,1,1,2013-03-06 00:22:04,0
46126,2013-01-24 06:46:12,3,06:00:00,24,5,0,0,1,2013-01-24 16:16:30,1
107443,2013-03-31 22:29:52,6,22:00:00,16,29,0,0,1,2013-03-31 22:33:20,0
118416,2013-02-26 17:31:56,1,17:00:00,54,20,0,1,0,,0
341423,2013-05-12 21:44:06,6,21:00:00,34,13,0,1,0,,0
160626,2013-05-13 09:52:32,0,09:00:00,28,15,1,0,1,2013-05-13 09:52:58,0
100405,2013-06-21 04:10:02,4,04:00:00,43,24,0,0,1,2013-06-21 04:17:10,0
128888,2012-12-21 11:51:17,4,11:00:00,24,31,0,0,1,2012-12-21 12:07:35,0
92634,2013-03-13 11:39:43,2,11:00:00,18,36,0,0,1,2013-03-13 11:42:02,0
267695,2013-04-30 03:59:53,1,03:00:00,36,37,1,0,0,,0
29236,2012-12-22 09:21:07,5,09:00:00,48,36,0,0,0,,0
230530,2013-03-04 19:57:34,0,19:00:00,28,27,0,0,1,2013-03-04 19:58:54,0
143973,2013-01-13 03:11:04,6,03:00:00,21,8,0,0,0,,0
370727,2013-02-27 21:39:26,2,21:00:00,25,7,0,1,1,2013-02-27 21:54:10,1
133018,2013-06-03 11:44:37,0,11:00:00,30,20,0,0,1,2013-06-03 12:04:46,0
151582,2013-05-13 21:11:40,0,21:00:00,29,9,0,0,0,,0
297566,2013-04-07 16:06:50,6,16:00:00,23,22,0,0,1,2013-04-07 16:10:32,0
60228,2013-01-04 19:26:06,4,19:00:00,50,4,0,0,1,2013-01-21 14:00:29,0
237396,2013-02-08 16:26:29,4,16:00:00,33,10,0,0,0,,0
36761,2013-07-06 23:24:11,5,23:00:00,58,12,0,0,0,,1
109856,2013-02-03 18:28:46,6,18:00:00,37,22,0,0,1,2013-02-03 18:30:34,0
86698,2013-06-06 03:34:19,3,03:00:00,40,22,0,0,0,,0
363038,2013-05-07 19:32:30,1,19:00:00,25,5,0,1,0,,0
178568,2013-05-25 17:55:30,5,17:00:00,24,15,0,0,0,,0
160220,2013-07-06 17:35:36,5,17:00:00,28,7,0,0,0,,1
34699,2013-02-28 15:04:02,3,15:00:00,58,1,0,0,0,,0
290875,2013-03-01 02:15:40,4,02:00:00,32,5,0,0,1,2013-03-02 01:38:24,0
122398,2013-01-17 19:30:50,3,19:00:00,70,19,0,0,1,2013-01-17 19:34:50,0
125696,2013-01-26 03:54:21,5,03:00:00,30,27,0,0,1,2013-01-26 04:29:01,0
272810,2013-05-03 19:41:18,4,19:00:00,20,24,0,0,0,,0
326894,2013-05-27 00:54:06,0,00:00:00,26,15,0,1,0,,1
131306,2013-07-08 12:55:57,0,12:00:00,29,31,0,0,1,2013-07-08 13:01:48,0
90792,2013-01-06 08:55:54,6,08:00:00,20,46,0,0,1,2013-05-25 14:45:48,0
319339,2013-02-22 16:53:33,4,16:00:00,45,2,0,0,1,2013-02-27 10:22:30,0
54550,2013-06-03 05:00:39,0,05:00:00,22,20,0,1,1,2013-06-03 05:05:18,0
84304,2013-02-10 00:07:07,6,00:00:00,56,17,1,0,1,2013-02-10 00:14:09,1
270393,2013-01-14 22:15:24,0,22:00:00,57,8,0,0,0,,0
253671,2013-06-10 16:01:21,0,16:00:00,25,32,0,0,1,2013-06-10 16:12:44,0
24085,2012-12-09 18:15:05,6,18:00:00,33,7,0,0,0,,0
327287,2013-04-26 04:18:04,4,04:00:00,25,47,1,0,1,2013-04-26 14:24:55,0
240799,2013-04-08 09:08:37,0,09:00:00,19,7,0,0,0,,0
289549,2013-03-12 15:29:20,1,15:00:00,42,6,0,0,0,,1
173911,2013-02-19 02:37:12,1,02:00:00,34,13,0,0,1,2013-02-19 02:39:20,0
97134,2013-02-24 01:54:05,6,01:00:00,18,27,0,0,1,2013-02-24 01:55:13,1
135099,2013-06-20 13:24:31,3,13:00:00,21,10,0,0,0,,0
69956,2013-02-25 18:12:35,0,18:00:00,30,40,0,0,0,,0
80219,2012-12-23 04:06:01,6,04:00:00,29,16,0,0,0,,0
46563,2012-12-27 17:37:56,3,17:00:00,30,9,0,0,0,,1
294403,2013-06-15 05:53:54,5,05:00:00,25,1,0,0,1,2013-06-15 06:24:41,0
304249,2013-01-17 14:08:26,3,14:00:00,31,26,0,0,0,,0
372442,2013-02-22 20:02:34,4,20:00:00,42,16,0,0,1,2013-02-22 21:16:53,1
199441,2013-03-18 12:44:12,0,12:00:00,45,23,0,0,0,,0
97769,2012-12-29 03:03:22,5,03:00:00,24,55,0,0,0,,0
46254,2013-06-12 18:20:30,2,18:00:00,26,31,0,0,1,2013-06-12 18:25:34,1
130934,2013-04-01 19:59:21,0,19:00:00,40,20,0,0,0,,0
145884,2013-07-04 17:31:03,3,17:00:00,33,1,0,1,1,2013-07-05 12:53:36,0
101879,2012-12-27 10:52:12,3,10:00:00,24,11,0,0,0,,1
212023,2013-06-21 22:32:07,4,22:00:00,24,19,0,1,0,,0
41405,2013-02-18 09:59:40,0,09:00:00,21,29,0,0,1,2013-02-18 10:01:15,1
25668,2013-02-24 04:01:59,6,04:00:00,38,19,0,0,1,2013-03-22 19:43:41,0
250091,2012-12-30 19:07:34,6,19:00:00,27,8,0,0,0,,0
151896,2012-12-16 02:16:32,6,02:00:00,33,18,0,0,0,,0
90918,2013-06-14 21:03:49,4,21:00:00,28,49,0,0,1,2013-06-14 21:07:12,0
100779,2013-03-08 23:22:43,4,23:00:00,30,37,0,0,1,2013-03-08 23:24:41,0
344817,2013-05-12 18:30:46,6,18:00:00,40,8,0,0,1,2013-05-12 20:42:33,0
93997,2012-12-28 04:11:19,4,04:00:00,34,34,0,0,0,,0
167899,2013-04-27 03:59:54,5,03:00:00,21,4,0,0,0,,0
83349,2013-04-20 19:21:04,5,19:00:00,27,11,0,0,0,,1
58555,2012-12-28 18:37:41,4,18:00:00,24,5,0,0,0,,0
110036,2013-06-10 05:30:53,0,05:00:00,25,16,1,1,1,2013-06-10 05:33:06,0
60150,2013-01-15 21:03:31,1,21:00:00,32,6,0,1,0,,0
349074,2012-12-19 04:03:25,2,04:00:00,28,2,0,1,0,,0
312443,2013-06-24 12:09:27,0,12:00:00,27,6,0,0,0,,1
129912,2013-06-09 14:42:49,6,14:00:00,47,4,0,0,0,,0
191294,2013-07-07 21:38:35,6,21:00:00,31,29,0,1,1,2013-07-07 21:40:09,0
314758,2013-03-26 23:01:44,1,23:00:00,43,8,0,0,1,2013-03-27 01:45:55,0
229246,2013-01-04 22:19:01,4,22:00:00,38,36,0,0,1,2013-03-15 20:56:29,0
146769,2013-01-18 00:02:19,4,00:00:00,52,17,0,0,1,2013-01-18 00:08:40,0
116846,2013-02-20 02:47:41,2,02:00:00,30,5,0,0,1,2013-02-21 22:55:03,0
108317,2013-04-15 21:22:08,0,21:00:00,33,14,1,0,0,,1
265577,2013-05-22 15:14:04,2,15:00:00,41,9,0,0,0,,1
303849,2013-02-21 05:07:24,3,05:00:00,53,20,0,0,1,2013-02-21 05:15:02,0
50081,2013-05-23 22:21:39,3,22:00:00,21,71,0,0,1,2013-05-23 22:23:36,0
305100,2013-03-03 07:20:13,6,07:00:00,20,23,0,1,1,2013-03-03 07:22:30,1
354305,2013-02-15 06:38:45,4,06:00:00,20,23,0,0,1,2013-02-15 06:51:57,0
82975,2013-05-05 22:40:51,6,22:00:00,51,29,0,1,0,,1
182387,2013-05-23 14:56:59,3,14:00:00,49,5,0,0,0,,0
143289,2013-07-05 11:36:30,4,11:00:00,22,17,0,0,1,2013-07-05 11:46:40,0
222215,2013-03-12 05:02:14,1,05:00:00,34,40,0,0,1,2013-03-12 05:03:32,1
132805,2013-02-16 14:52:58,5,14:00:00,51,16,0,0,1,2013-02-16 14:55:28,0
109501,2013-06-16 15:53:17,6,15:00:00,42,10,0,1,1,2013-06-17 23:02:39,0
84649,2013-05-14 06:00:49,1,06:00:00,32,17,0,0,0,,0
55887,2012-12-18 22:16:55,1,22:00:00,38,1,0,0,0,,1
248996,2013-05-20 17:15:44,0,17:00:00,27,25,0,0,1,2013-05-20 17:19:57,1
120305,2013-06-22 00:09:17,5,00:00:00,24,41,0,0,1,2013-06-22 00:32:09,0
333789,2013-07-06 14:25:52,5,14:00:00,35,18,0,0,1,2013-07-08 18:42:26,0
14591,2013-06-12 15:59:18,2,15:00:00,30,28,0,0,1,2013-06-12 16:19:13,0
306073,2013-06-30 17:05:30,6,17:00:00,25,9,0,0,1,2013-06-30 17:06:35,0
64660,2013-04-05 18:54:05,4,18:00:00,42,9,0,0,1,2013-04-09 14:27:53,0
227985,2013-03-10 21:39:30,6,21:00:00,25,43,0,0,1,2013-03-10 21:44:21,0
308026,2013-02-22 03:11:08,4,03:00:00,33,50,0,0,1,2013-02-22 03:15:02,0
80022,2013-01-21 15:02:58,0,15:00:00,34,48,0,1,0,,0
286116,2012-11-24 04:43:52,5,04:00:00,19,3,0,0,1,2012-11-24 15:00:00,0
61152,2012-12-20 16:52:44,3,16:00:00,40,8,0,0,1,2012-12-22 04:03:12,0
173245,2013-04-21 18:50:36,6,18:00:00,21,6,1,0,1,2013-05-08 10:42:36,0
255305,2013-04-02 18:51:27,1,18:00:00,25,33,0,0,1,2013-04-02 18:52:36,0
261221,2013-01-26 16:48:19,5,16:00:00,32,78,0,0,1,2013-01-26 22:10:57,0
172518,2013-01-05 03:38:32,5,03:00:00,24,31,0,0,0,,0
315241,2013-05-20 00:51:03,0,00:00:00,19,37,0,0,1,2013-05-20 01:01:30,0
79289,2013-04-17 20:29:07,2,20:00:00,22,50,0,0,0,,0
71382,2012-12-10 04:25:30,0,04:00:00,50,7,0,1,0,,0
227752,2012-12-07 08:46:56,4,08:00:00,27,2,0,0,0,,0
40281,2013-02-14 00:07:25,3,00:00:00,32,5,0,0,1,2013-02-23 17:04:32,1
174301,2013-04-25 01:16:48,3,01:00:00,21,17,1,1,1,2013-04-25 01:20:33,0
103177,2013-06-15 06:39:54,5,06:00:00,20,34,0,1,1,2013-06-15 06:43:24,0
357997,2013-02-11 19:14:49,0,19:00:00,21,23,0,1,1,2013-02-11 19:17:00,0
182074,2013-04-11 14:07:16,3,14:00:00,22,31,0,0,1,2013-04-14 06:02:47,0
232610,2013-02-02 00:59:51,5,00:00:00,41,23,0,0,1,2013-05-28 02:19:44,0
51992,2013-06-13 19:50:52,3,19:00:00,39,6,0,0,0,,0
260017,2013-01-20 22:31:59,6,22:00:00,33,18,0,1,0,,0
220580,2013-04-30 00:24:55,1,00:00:00,17,13,1,0,0,,1
282697,2012-12-04 06:49:55,1,06:00:00,30,29,1,0,1,2012-12-04 06:52:33,1
96,2013-04-26 00:59:46,4,00:00:00,27,28,0,0,1,2013-04-26 01:00:36,0
195061,2013-02-19 05:01:31,1,05:00:00,35,17,0,0,1,2013-02-25 06:02:21,0
125356,2013-02-26 01:56:45,1,01:00:00,21,6,0,0,0,,0
246108,2013-01-17 20:16:39,3,20:00:00,23,5,0,0,1,2013-01-17 20:29:15,0
121756,2013-01-23 16:46:15,2,16:00:00,54,47,0,1,1,2013-01-23 16:52:12,0
303993,2013-05-25 21:57:24,5,21:00:00,29,8,0,0,1,2013-05-29 06:24:21,0
212840,2013-01-29 21:30:28,1,21:00:00,25,45,0,0,1,2013-01-29 21:32:14,1
306344,2013-02-23 14:25:42,5,14:00:00,47,31,0,0,1,2013-02-23 14:28:30,0
58743,2013-05-12 17:45:19,6,17:00:00,24,21,0,0,0,,0
53079,2013-06-24 21:34:52,0,21:00:00,53,18,0,0,1,2013-06-24 21:37:01,0
81258,2013-06-05 14:34:26,2,14:00:00,37,16,1,1,0,,0
193315,2013-03-01 12:41:32,4,12:00:00,24,16,0,0,1,2013-05-21 06:54:43,0
220487,2013-03-05 20:15:55,1,20:00:00,38,16,0,1,0,,0
322023,2013-07-05 15:53:00,4,15:00:00,25,4,0,1,0,,1
236797,2013-06-09 23:31:16,6,23:00:00,44,8,0,1,1,2013-06-11 10:10:02,0
295992,2013-06-01 21:21:27,5,21:00:00,21,22,0,0,1,2013-06-01 21:22:13,0
226090,2013-04-29 07:56:52,0,07:00:00,62,37,1,0,0,,1
81478,2013-06-03 15:35:10,0,15:00:00,19,23,0,0,1,2013-06-03 15:39:33,0
128664,2013-05-05 23:13:58,6,23:00:00,19,17,0,0,1,2013-05-05 23:15:40,0
357814,2013-06-22 02:08:26,5,02:00:00,28,10,0,1,1,2013-06-22 15:20:35,0
314520,2013-05-30 14:25:00,3,14:00:00,19,30,0,1,1,2013-05-30 14:29:22,1
268240,2013-01-26 00:12:05,5,00:00:00,19,23,0,0,1,2013-01-26 01:26:10,1
358021,2012-12-16 08:24:05,6,08:00:00,28,7,0,0,0,,0
199179,2013-06-08 17:47:59,5,17:00:00,22,9,0,0,0,,0
88442,2012-12-26 20:43:11,2,20:00:00,30,27,0,1,0,,0
363689,2013-02-13 18:48:20,2,18:00:00,48,13,0,1,1,2013-02-13 19:06:02,0
350023,2013-02-07 20:45:28,3,20:00:00,30,34,0,0,1,2013-02-07 20:46:15,0
293783,2013-01-27 17:32:00,6,17:00:00,27,27,1,1,0,,0
216902,2013-01-26 23:31:18,5,23:00:00,25,36,0,0,0,,0
312127,2013-01-14 03:25:12,0,03:00:00,33,6,0,0,0,,1
70872,2013-01-30 15:58:39,2,15:00:00,26,16,0,1,1,2013-01-30 16:00:00,0
52800,2013-06-04 19:30:06,1,19:00:00,24,2,0,0,1,2013-06-05 02:22:28,0
171845,2013-06-09 00:19:20,6,00:00:00,28,8,0,0,1,2013-06-09 02:20:16,1
331778,2013-01-21 17:02:15,0,17:00:00,69,13,0,0,1,2013-01-21 17:04:46,0
109527,2013-06-26 18:40:18,2,18:00:00,21,23,0,0,1,2013-06-26 18:58:16,0
124855,2013-01-15 13:22:48,1,13:00:00,22,3,0,0,1,2013-01-15 20:26:20,0
171438,2013-02-18 10:34:18,0,10:00:00,51,20,0,0,1,2013-02-18 10:39:07,1
267056,2013-04-18 01:25:05,3,01:00:00,29,85,0,0,0,,0
303696,2013-01-20 01:13:46,6,01:00:00,21,3,0,0,0,,0
366386,2013-05-27 20:32:53,0,20:00:00,28,62,0,0,1,2013-05-27 20:35:48,1
188615,2013-05-16 19:56:25,3,19:00:00,23,7,0,0,1,2013-05-24 20:48:15,0
116019,2012-12-29 02:32:08,5,02:00:00,28,12,0,1,0,,1
218693,2012-11-25 00:15:28,6,00:00:00,34,28,1,0,1,2013-01-16 20:23:07,0
94082,2013-05-19 08:15:21,6,08:00:00,26,10,0,1,1,2013-05-19 14:35:34,0
278555,2013-05-12 07:37:09,6,07:00:00,26,5,0,0,1,2013-05-12 07:51:28,0
297687,2013-04-22 10:36:06,0,10:00:00,30,1,0,0,1,2013-04-22 11:36:27,0
192698,2013-06-17 16:56:37,0,16:00:00,29,53,0,1,0,,0
274050,2013-02-23 21:19:09,5,21:00:00,25,35,0,0,1,2013-02-23 21:22:07,0
328398,2013-07-08 07:38:43,0,07:00:00,29,14,0,0,0,,0
16313,2013-06-22 15:18:19,5,15:00:00,20,25,0,0,0,,0
191179,2013-06-01 22:32:43,5,22:00:00,19,17,0,0,1,2013-06-01 22:42:00,1
254584,2013-01-22 02:01:20,1,02:00:00,24,9,1,0,1,2013-01-22 02:02:07,1
193102,2013-06-25 16:34:44,1,16:00:00,47,7,0,0,0,,1
35043,2013-02-03 21:18:23,6,21:00:00,19,7,0,0,0,,0
789,2013-06-15 23:21:21,5,23:00:00,22,21,0,0,1,2013-06-15 23:28:05,0
34147,2013-01-01 02:06:11,1,02:00:00,42,7,0,0,0,,0
30744,2013-05-27 03:25:14,0,03:00:00,55,12,0,0,1,2013-05-27 03:35:20,0
9609,2013-02-17 03:49:26,6,03:00:00,40,30,0,0,1,2013-02-17 03:50:23,0
371373,2013-01-16 09:41:15,2,09:00:00,25,26,1,1,0,,0
88519,2012-12-08 04:47:21,5,04:00:00,28,54,0,0,0,,0
372813,2013-05-04 20:56:37,5,20:00:00,57,38,0,0,1,2013-05-04 21:22:55,0
165325,2013-04-16 14:47:27,1,14:00:00,25,25,0,0,0,,1
141241,2013-03-10 14:35:33,6,14:00:00,37,13,0,0,1,2013-03-17 17:16:54,0
153977,2013-06-21 22:09:39,4,22:00:00,48,49,0,0,1,2013-06-21 22:14:29,0
308856,2013-05-11 22:27:03,5,22:00:00,28,13,0,0,1,2013-05-13 08:15:19,0
19993,2013-05-05 02:26:50,6,02:00:00,25,24,0,0,1,2013-05-05 02:29:33,0
131036,2013-06-04 02:20:14,1,02:00:00,19,36,0,0,1,2013-06-04 02:29:00,0
220170,2013-05-18 13:52:52,5,13:00:00,20,6,0,0,0,,1
303663,2013-07-05 16:53:44,4,16:00:00,28,5,0,0,0,,0
332775,2012-12-28 18:14:54,4,18:00:00,53,11,0,0,1,2012-12-28 18:22:39,0
266484,2013-04-27 12:25:42,5,12:00:00,25,24,0,0,1,2013-04-27 12:49:02,0
298146,2012-12-24 00:52:46,0,00:00:00,25,9,0,0,1,2012-12-24 02:00:31,0
17604,2013-06-15 17:15:51,5,17:00:00,24,8,1,0,1,2013-06-16 12:01:24,0
116822,2013-03-08 17:26:12,4,17:00:00,19,4,0,0,1,2013-03-08 18:04:04,0
10157,2013-02-22 19:43:41,4,19:00:00,22,48,0,0,0,,1
42970,2013-03-02 02:10:57,5,02:00:00,17,7,0,0,0,,0
56705,2013-03-24 03:50:19,6,03:00:00,20,28,0,0,1,2013-03-24 04:05:58,0
26700,2013-07-05 15:03:31,4,15:00:00,52,29,0,1,1,2013-07-05 15:04:33,0
226370,2013-06-27 21:32:31,3,21:00:00,26,4,1,0,1,2013-06-28 01:03:34,0
137591,2013-03-18 17:07:30,0,17:00:00,33,29,1,0,0,,0
320326,2012-12-14 05:08:07,4,05:00:00,33,13,0,0,0,,0
242912,2013-06-17 22:06:01,0,22:00:00,26,19,0,0,1,2013-06-17 22:11:36,0
79609,2013-01-18 15:28:47,4,15:00:00,37,11,0,0,1,2013-03-22 04:01:46,0
180505,2013-03-31 20:01:32,6,20:00:00,44,37,0,0,0,,0
62723,2013-05-26 06:45:06,6,06:00:00,25,70,1,0,1,2013-05-26 06:59:58,0
116573,2013-06-29 19:10:21,5,19:00:00,24,10,0,0,0,,1
278671,2013-05-31 12:16:42,4,12:00:00,20,21,0,0,1,2013-05-31 12:17:38,0
309739,2012-12-16 03:43:30,6,03:00:00,48,22,0,0,1,2012-12-16 03:44:59,0
111770,2013-03-10 20:22:46,6,20:00:00,45,15,0,0,1,2013-03-11 20:21:19,0
30567,2012-12-26 13:18:03,2,13:00:00,46,8,0,0,1,2013-03-03 18:42:50,1
197411,2012-12-11 14:42:14,1,14:00:00,25,27,0,0,0,,1
77449,2012-12-18 22:08:14,1,22:00:00,28,22,0,0,1,2012-12-18 22:09:30,0
199331,2012-12-27 14:53:58,3,14:00:00,23,11,1,0,1,2012-12-27 16:22:51,0
302983,2012-12-24 00:56:03,0,00:00:00,17,22,0,1,1,2012-12-24 00:59:40,0
181640,2013-01-08 20:51:16,1,20:00:00,29,1,0,0,0,,0
76595,2013-02-17 13:30:50,6,13:00:00,68,9,0,0,0,,1
156447,2013-05-11 09:00:38,5,09:00:00,59,25,0,0,0,,0
287414,2012-12-16 22:24:32,6,22:00:00,30,3,0,0,1,2012-12-17 01:56:17,0
367108,2013-01-10 18:17:33,3,18:00:00,29,11,0,0,0,,0
112215,2013-07-01 19:15:06,0,19:00:00,25,19,1,0,1,2013-07-08 02:40:55,0
155768,2013-05-30 19:25:38,3,19:00:00,32,15,0,0,1,2013-05-30 19:27:24,1
237867,2012-12-31 00:06:16,0,00:00:00,19,10,0,0,0,,0
220230,2012-12-31 15:36:44,0,15:00:00,33,11,1,0,1,2013-01-02 16:51:27,0
280420,2013-02-20 20:10:48,2,20:00:00,35,25,0,0,1,2013-02-26 23:03:57,1
234107,2013-02-02 02:01:16,5,02:00:00,26,22,0,0,0,,0
244737,2013-06-10 17:31:59,0,17:00:00,26,22,0,1,1,2013-06-10 17:32:23,0
122894,2013-02-24 05:23:10,6,05:00:00,26,3,0,0,1,2013-03-15 20:00:11,0
58072,2013-07-02 01:26:39,1,01:00:00,27,11,0,0,0,,1
134567,2013-06-06 01:14:42,3,01:00:00,21,23,0,0,1,2013-06-06 01:18:05,0
93816,2013-06-26 18:34:53,2,18:00:00,18,37,0,0,1,2013-06-26 18:49:48,0
363646,2013-02-21 18:11:33,3,18:00:00,38,3,0,0,0,,1
17398,2012-12-12 22:45:16,2,22:00:00,36,73,0,0,1,2012-12-13 18:42:29,0
231902,2013-04-06 13:31:32,5,13:00:00,25,4,0,0,0,,0
152270,2013-05-04 17:54:39,5,17:00:00,38,68,0,1,1,2013-05-04 18:03:26,0
4332,2013-02-28 10:02:11,3,10:00:00,26,8,0,0,1,2013-02-28 21:09:57,0
196506,2012-12-09 22:24:35,6,22:00:00,24,4,0,0,0,,0
157131,2012-11-24 09:36:39,5,09:00:00,45,39,0,0,1,2012-11-24 09:41:42,1
105526,2013-04-03 23:11:43,2,23:00:00,30,8,1,0,0,,0
264643,2013-03-07 05:43:04,3,05:00:00,37,1,0,0,1,2013-03-12 00:40:52,0
71978,2013-01-19 04:44:47,5,04:00:00,30,25,0,1,1,2013-01-19 04:47:38,1
367425,2013-06-28 20:16:34,4,20:00:00,23,18,0,0,0,,0
22040,2013-05-30 18:55:30,3,18:00:00,27,20,0,0,1,2013-05-30 18:57:29,0
58716,2013-06-19 20:58:26,2,20:00:00,38,25,0,0,1,2013-06-19 21:03:57,0
244385,2013-01-14 21:14:58,0,21:00:00,33,15,0,0,0,,1
325912,2013-04-19 03:40:02,4,03:00:00,18,4,0,0,0,,0
342943,2013-04-19 13:56:24,4,13:00:00,18,12,0,1,1,2013-04-19 13:58:47,0
1575,2013-05-22 09:07:51,2,09:00:00,25,37,0,0,1,2013-05-25 20:24:08,0
249933,2013-01-27 06:28:50,6,06:00:00,34,16,0,0,1,2013-03-23 04:49:33,0
224936,2013-05-09 14:51:16,3,14:00:00,27,24,0,0,1,2013-05-09 14:54:21,0
234876,2013-05-14 22:04:02,1,22:00:00,41,50,0,0,1,2013-05-14 22:05:48,0
153181,2013-01-03 13:20:05,3,13:00:00,45,35,0,0,0,,0
84441,2013-04-13 16:20:45,5,16:00:00,22,4,0,0,1,2013-04-13 17:15:54,0
287654,2013-05-25 22:11:54,5,22:00:00,20,6,0,0,1,2013-05-25 22:38:50,0
204404,2013-06-11 22:47:22,1,22:00:00,29,8,0,0,1,2013-06-12 00:43:25,0
251524,2013-05-23 20:14:14,3,20:00:00,49,31,1,0,1,2013-05-23 20:14:37,0
10236,2013-06-11 21:24:57,1,21:00:00,26,7,0,0,1,2013-06-11 21:26:22,0
152510,2012-11-24 15:00:00,5,15:00:00,36,40,0,0,0,,0
259509,2013-03-26 10:46:46,1,10:00:00,24,44,0,0,1,2013-03-26 10:47:57,0
329682,2013-02-26 17:37:35,1,17:00:00,22,31,0,0,1,2013-02-26 17:45:15,0
287863,2013-07-01 02:42:49,0,02:00:00,50,69,0,0,0,,0
90619,2013-04-16 19:04:32,1,19:00:00,39,4,1,0,0,,1
171452,2013-03-27 01:21:25,2,01:00:00,46,3,0,0,0,,0
228563,2013-04-29 08:26:38,0,08:00:00,29,20,1,0,1,2013-05-20 20:20:13,0
244745,2013-07-05 22:27:23,4,22:00:00,30,35,1,1,1,2013-07-05 22:28:15,0
72964,2013-05-04 04:16:39,5,04:00:00,44,53,0,0,1,2013-05-04 04:21:58,0
283261,2013-03-16 14:12:25,5,14:00:00,20,30,0,0,1,2013-03-16 14:24:45,0
281412,2013-07-02 01:18:07,1,01:00:00,23,36,0,0,0,,0
286602,2013-05-31 20:35:56,4,20:00:00,43,16,0,0,0,,0
173023,2013-02-14 10:48:23,3,10:00:00,38,8,0,0,1,2013-02-15 04:43:26,0
150483,2013-01-14 20:34:24,0,20:00:00,38,16,0,0,1,2013-01-14 20:35:22,0
84713,2013-01-24 02:33:32,3,02:00:00,21,11,0,0,1,2013-01-27 05:40:33,0
77200,2013-04-08 02:18:33,0,02:00:00,21,26,0,0,1,2013-04-08 02:20:07,0
295478,2013-02-08 01:54:43,4,01:00:00,24,32,0,0,1,2013-02-08 02:06:54,0
23331,2013-06-30 02:18:21,6,02:00:00,47,31,0,1,0,,0
126210,2013-02-19 07:11:20,1,07:00:00,58,13,0,1,1,2013-02-19 07:14:04,0
333920,2012-12-11 12:32:24,1,12:00:00,43,29,0,0,1,2012-12-11 23:54:55,0
31749,2012-12-15 08:17:41,5,08:00:00,39,2,0,0,1,2013-06-21 01:12:35,0
13065,2013-02-12 01:50:44,1,01:00:00,50,1,0,0,0,,0
85807,2013-04-12 10:58:44,4,10:00:00,37,30,0,0,0,,0
156286,2012-12-31 20:42:35,0,20:00:00,32,14,0,0,0,,0
210561,2013-06-19 17:09:44,2,17:00:00,28,22,0,1,1,2013-06-19 17:12:24,0
134796,2013-01-01 04:33:35,1,04:00:00,17,3,0,0,0,,0
101613,2013-03-17 04:34:51,6,04:00:00,22,31,0,0,1,2013-03-31 05:58:41,0
